Product Name,Product Group SKU,Variant Name,Attribute 1,Option 1,Attribute 2,Option 2,Attribute 3,Option 3,Parent Category,Category,Subcategory,Brand,SKU,Barcode,Description,Customer Unit,Supplier Unit,Customer Units in One Supplier Unit,Purchase Price,Selling Price,Regular Price,Opening Supplier Quantity,Additional Customer-Unit Stock,Low Stock Alert,Status
Osram LED Bulbs Premium,,,,,,,,,Electronics & Mobile Accessories,LED Bulbs,LED Bulbs Premium,Osram,EMA-LB-LBP-OSRA-02488,,Osram LED Bulbs Premium in Electronics & Mobile Accessories > LED Bulbs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
EcoStar LED Bulbs Premium,,,,,,,,,Electronics & Mobile Accessories,LED Bulbs,LED Bulbs Premium,EcoStar,EMA-LB-LBP-ECOS-02489,,EcoStar LED Bulbs Premium in Electronics & Mobile Accessories > LED Bulbs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
TCL LED Bulbs Premium,,,,,,,,,Electronics & Mobile Accessories,LED Bulbs,LED Bulbs Premium,TCL,EMA-LB-LBP-TCL-02490,,TCL LED Bulbs Premium in Electronics & Mobile Accessories > LED Bulbs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Extension Boards,,,,,,,,,Electronics & Mobile Accessories,Extension Boards,Extension Boards,Store Brand,EMA-EB-EB-SB-02491,,Extension Boards in Electronics & Mobile Accessories > Extension Boards. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Extension Boards,,,,,,,,,Electronics & Mobile Accessories,Extension Boards,Extension Boards,Local Brand,EMA-EB-EB-LB-02492,,Extension Boards in Electronics & Mobile Accessories > Extension Boards. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Extension Boards,,,,,,,,,Electronics & Mobile Accessories,Extension Boards,Extension Boards,Imported Brand,EMA-EB-EB-IB-02493,,Extension Boards in Electronics & Mobile Accessories > Extension Boards. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Extension Boards Regular,,,,,,,,,Electronics & Mobile Accessories,Extension Boards,Extension Boards Regular,Store Brand,EMA-EB-EBR-SB-02494,,Extension Boards Regular in Electronics & Mobile Accessories > Extension Boards. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Extension Boards Regular,,,,,,,,,Electronics & Mobile Accessories,Extension Boards,Extension Boards Regular,Local Brand,EMA-EB-EBR-LB-02495,,Extension Boards Regular in Electronics & Mobile Accessories > Extension Boards. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Extension Boards Regular,,,,,,,,,Electronics & Mobile Accessories,Extension Boards,Extension Boards Regular,Imported Brand,EMA-EB-EBR-IB-02496,,Extension Boards Regular in Electronics & Mobile Accessories > Extension Boards. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Extension Boards Premium,,,,,,,,,Electronics & Mobile Accessories,Extension Boards,Extension Boards Premium,Store Brand,EMA-EB-EBP-SB-02497,,Extension Boards Premium in Electronics & Mobile Accessories > Extension Boards. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Extension Boards Premium,,,,,,,,,Electronics & Mobile Accessories,Extension Boards,Extension Boards Premium,Local Brand,EMA-EB-EBP-LB-02498,,Extension Boards Premium in Electronics & Mobile Accessories > Extension Boards. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Extension Boards Premium,,,,,,,,,Electronics & Mobile Accessories,Extension Boards,Extension Boards Premium,Imported Brand,EMA-EB-EBP-IB-02499,,Extension Boards Premium in Electronics & Mobile Accessories > Extension Boards. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Mobile Accessories,,,,,,,,,Electronics & Mobile Accessories,Mobile Accessories,Mobile Accessories,Store Brand,EMA-MA-MA-SB-02500,,Mobile Accessories in Electronics & Mobile Accessories > Mobile Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Mobile Accessories,,,,,,,,,Electronics & Mobile Accessories,Mobile Accessories,Mobile Accessories,Local Brand,EMA-MA-MA-LB-02501,,Mobile Accessories in Electronics & Mobile Accessories > Mobile Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Mobile Accessories,,,,,,,,,Electronics & Mobile Accessories,Mobile Accessories,Mobile Accessories,Imported Brand,EMA-MA-MA-IB-02502,,Mobile Accessories in Electronics & Mobile Accessories > Mobile Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Mobile Accessories Regular,,,,,,,,,Electronics & Mobile Accessories,Mobile Accessories,Mobile Accessories Regular,Store Brand,EMA-MA-MAR-SB-02503,,Mobile Accessories Regular in Electronics & Mobile Accessories > Mobile Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Mobile Accessories Regular,,,,,,,,,Electronics & Mobile Accessories,Mobile Accessories,Mobile Accessories Regular,Local Brand,EMA-MA-MAR-LB-02504,,Mobile Accessories Regular in Electronics & Mobile Accessories > Mobile Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Mobile Accessories Regular,,,,,,,,,Electronics & Mobile Accessories,Mobile Accessories,Mobile Accessories Regular,Imported Brand,EMA-MA-MAR-IB-02505,,Mobile Accessories Regular in Electronics & Mobile Accessories > Mobile Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Mobile Accessories Premium,,,,,,,,,Electronics & Mobile Accessories,Mobile Accessories,Mobile Accessories Premium,Store Brand,EMA-MA-MAP-SB-02506,,Mobile Accessories Premium in Electronics & Mobile Accessories > Mobile Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Mobile Accessories Premium,,,,,,,,,Electronics & Mobile Accessories,Mobile Accessories,Mobile Accessories Premium,Local Brand,EMA-MA-MAP-LB-02507,,Mobile Accessories Premium in Electronics & Mobile Accessories > Mobile Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Mobile Accessories Premium,,,,,,,,,Electronics & Mobile Accessories,Mobile Accessories,Mobile Accessories Premium,Imported Brand,EMA-MA-MAP-IB-02508,,Mobile Accessories Premium in Electronics & Mobile Accessories > Mobile Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Small Electronics,,,,,,,,,Electronics & Mobile Accessories,Small Electronics,Small Electronics,Store Brand,EMA-SE-SE-SB-02509,,Small Electronics in Electronics & Mobile Accessories > Small Electronics. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Small Electronics,,,,,,,,,Electronics & Mobile Accessories,Small Electronics,Small Electronics,Local Brand,EMA-SE-SE-LB-02510,,Small Electronics in Electronics & Mobile Accessories > Small Electronics. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Small Electronics,,,,,,,,,Electronics & Mobile Accessories,Small Electronics,Small Electronics,Imported Brand,EMA-SE-SE-IB-02511,,Small Electronics in Electronics & Mobile Accessories > Small Electronics. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Small Electronics Regular,,,,,,,,,Electronics & Mobile Accessories,Small Electronics,Small Electronics Regular,Store Brand,EMA-SE-SER-SB-02512,,Small Electronics Regular in Electronics & Mobile Accessories > Small Electronics. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Small Electronics Regular,,,,,,,,,Electronics & Mobile Accessories,Small Electronics,Small Electronics Regular,Local Brand,EMA-SE-SER-LB-02513,,Small Electronics Regular in Electronics & Mobile Accessories > Small Electronics. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Small Electronics Regular,,,,,,,,,Electronics & Mobile Accessories,Small Electronics,Small Electronics Regular,Imported Brand,EMA-SE-SER-IB-02514,,Small Electronics Regular in Electronics & Mobile Accessories > Small Electronics. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Small Electronics Premium,,,,,,,,,Electronics & Mobile Accessories,Small Electronics,Small Electronics Premium,Store Brand,EMA-SE-SEP-SB-02515,,Small Electronics Premium in Electronics & Mobile Accessories > Small Electronics. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Small Electronics Premium,,,,,,,,,Electronics & Mobile Accessories,Small Electronics,Small Electronics Premium,Local Brand,EMA-SE-SEP-LB-02516,,Small Electronics Premium in Electronics & Mobile Accessories > Small Electronics. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Small Electronics Premium,,,,,,,,,Electronics & Mobile Accessories,Small Electronics,Small Electronics Premium,Imported Brand,EMA-SE-SEP-IB-02517,,Small Electronics Premium in Electronics & Mobile Accessories > Small Electronics. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Computer Accessories,,,,,,,,,Electronics & Mobile Accessories,Computer Accessories,Computer Accessories,Store Brand,EMA-CA-CA-SB-02518,,Computer Accessories in Electronics & Mobile Accessories > Computer Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Computer Accessories,,,,,,,,,Electronics & Mobile Accessories,Computer Accessories,Computer Accessories,Local Brand,EMA-CA-CA-LB-02519,,Computer Accessories in Electronics & Mobile Accessories > Computer Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Computer Accessories,,,,,,,,,Electronics & Mobile Accessories,Computer Accessories,Computer Accessories,Imported Brand,EMA-CA-CA-IB-02520,,Computer Accessories in Electronics & Mobile Accessories > Computer Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Computer Accessories Regular,,,,,,,,,Electronics & Mobile Accessories,Computer Accessories,Computer Accessories Regular,Store Brand,EMA-CA-CAR-SB-02521,,Computer Accessories Regular in Electronics & Mobile Accessories > Computer Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Computer Accessories Regular,,,,,,,,,Electronics & Mobile Accessories,Computer Accessories,Computer Accessories Regular,Local Brand,EMA-CA-CAR-LB-02522,,Computer Accessories Regular in Electronics & Mobile Accessories > Computer Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Computer Accessories Regular,,,,,,,,,Electronics & Mobile Accessories,Computer Accessories,Computer Accessories Regular,Imported Brand,EMA-CA-CAR-IB-02523,,Computer Accessories Regular in Electronics & Mobile Accessories > Computer Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Computer Accessories Premium,,,,,,,,,Electronics & Mobile Accessories,Computer Accessories,Computer Accessories Premium,Store Brand,EMA-CA-CAP-SB-02524,,Computer Accessories Premium in Electronics & Mobile Accessories > Computer Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Computer Accessories Premium,,,,,,,,,Electronics & Mobile Accessories,Computer Accessories,Computer Accessories Premium,Local Brand,EMA-CA-CAP-LB-02525,,Computer Accessories Premium in Electronics & Mobile Accessories > Computer Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Computer Accessories Premium,,,,,,,,,Electronics & Mobile Accessories,Computer Accessories,Computer Accessories Premium,Imported Brand,EMA-CA-CAP-IB-02526,,Computer Accessories Premium in Electronics & Mobile Accessories > Computer Accessories. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,6000,650,750,0,0,5,Active
Ramadan,,,,,,,,,Seasonal & Promotional,Ramadan,Ramadan,Store Brand,SP-RAMA-RAMA-SB-02527,,Ramadan in Seasonal & Promotional > Ramadan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Ramadan,,,,,,,,,Seasonal & Promotional,Ramadan,Ramadan,Local Brand,SP-RAMA-RAMA-LB-02528,,Ramadan in Seasonal & Promotional > Ramadan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Ramadan,,,,,,,,,Seasonal & Promotional,Ramadan,Ramadan,Imported Brand,SP-RAMA-RAMA-IB-02529,,Ramadan in Seasonal & Promotional > Ramadan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Ramadan Regular,,,,,,,,,Seasonal & Promotional,Ramadan,Ramadan Regular,Store Brand,SP-RAMA-RR-SB-02530,,Ramadan Regular in Seasonal & Promotional > Ramadan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Ramadan Regular,,,,,,,,,Seasonal & Promotional,Ramadan,Ramadan Regular,Local Brand,SP-RAMA-RR-LB-02531,,Ramadan Regular in Seasonal & Promotional > Ramadan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Ramadan Regular,,,,,,,,,Seasonal & Promotional,Ramadan,Ramadan Regular,Imported Brand,SP-RAMA-RR-IB-02532,,Ramadan Regular in Seasonal & Promotional > Ramadan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Ramadan Premium,,,,,,,,,Seasonal & Promotional,Ramadan,Ramadan Premium,Store Brand,SP-RAMA-RP-SB-02533,,Ramadan Premium in Seasonal & Promotional > Ramadan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Ramadan Premium,,,,,,,,,Seasonal & Promotional,Ramadan,Ramadan Premium,Local Brand,SP-RAMA-RP-LB-02534,,Ramadan Premium in Seasonal & Promotional > Ramadan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Ramadan Premium,,,,,,,,,Seasonal & Promotional,Ramadan,Ramadan Premium,Imported Brand,SP-RAMA-RP-IB-02535,,Ramadan Premium in Seasonal & Promotional > Ramadan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
